research_priority,token,token_label,name,first_buy_time_utc,first_buy_bucket,first_buy_fdv_usd,first_buy_approx_liquidity_usd_after,buy_bnb,sell_bnb,realized_pnl_bnb,realized_roi,holding_window,first_exit_window,minutes_to_first_sell,minutes_to_last_trade,narrative_tag,source_type_guess,source_status,earliest_source_url,earliest_source_name,earliest_source_time_utc,buy_vs_source_window,leader_or_copycat,source_confidence,source_note
55,0xa3aef123864b1284105aab5bd8249639bf6c4444,DOGSHIT,dogshit memecoin,2026-02-10 09:19:18,50k-100k,78138.5830668639,,5.0,2.80874359418426,-2.19668870993574,-0.439337741987148,7d+,0-5m,0.7666666666666667,100785.5,pure_meme,meme,待追踪,,,,待补证据,待判断,low,基于 token 名称/描述的初步分类，需用原始链接复核
40,0xf3eb5cedc613899bd793687fb006ffdfb6224444,沙哥,上海第二工业大学沙哥,2026-05-22 03:47:11,0-50k,14529.66605510402,,0.77,0.0,-0.77002108244,-1.0000273797922077,0-5m,no-sell,,0.0,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x1396e40695e626c81549a4a409fb1ec46b794444,向上的力量,山顶的风只有登顶才能吹到,2026-04-19 05:50:18,0-50k,37411.438790398875,17106.269365658845,1.6,0.8272026582242819,-0.7729407429757182,-0.4830879643598239,6h-24h,0-5m,3.966666666666667,497.76666666666665,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x396f3e64035f01755905af2b8077174f31a8cd1f,LUNA,LUNA,2026-03-18 06:22:26,0-50k,11868.996399232132,,0.8,0.0,-0.80004623192,-1.0000577899,6h-24h,no-sell,,1302.5166666666667,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x970c5f694c3f43b7c6e9f730e8c82da51c357777,bv4,Butterfly Native,2026-05-10 07:11:31,0-50k,13541.049065171102,,1.6,0.7538414180138099,-0.8463463851061902,-0.5289664906913688,1h-6h,5-30m,11.333333333333334,175.2,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x678610f52e9dcb2d10f3c6a6a6ce344929aa4444,U,只有你自己才能改變你的人生,2026-02-13 05:12:20,0-50k,26238.153808828367,,1.6,0.6355383229498559,-0.9646993882901442,-0.6029371176813401,7d+,1d-3d,3417.65,59328.48333333333,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x9debbe35b9c5d20d505f68049a87322fbcbe7777,福马,福马,2026-04-18 05:13:02,0-50k,32913.52311471682,,0.99,0.0,-0.99198317,-1.002003202020202,0-5m,no-sell,,0.0,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x782dc29289a1754a7b9bfc809e8b136e5b854444,大表哥,大表哥,2026-05-28 10:42:55,50k-100k,50398.98732208414,,1.0,0.0,-1.00004012248,-1.00004012248,0-5m,no-sell,,0.6333333333333333,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x8fd3437a13b298dd2e98db902c56970a9d3c4985,ASTEROID,ASTEROID,2026-04-26 16:04:42,50k-100k,72320.13341998032,,1.0,0.0,-1.000175859,-1.000175859,0-5m,no-sell,,0.0,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x2e591b13d3caf27adf1db47d75278315d0754444,潜龙勿用,潜龙勿用,2026-03-15 09:21:33,200k-1m,363075.2787961836,,1.2,0.0,-1.20002102892,-1.0000175241,0-5m,no-sell,,0.0,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0x47ad200c9b052284e9a585d71f5f938bae154444,Crypto Summer,Crypto Summer,2026-04-14 06:44:17,100k-200k,151382.04558212505,,2.4,1.1964487999807651,-1.2036115358992348,-0.5015048066246812,3d-7d,1h-6h,187.18333333333334,5560.266666666666,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0xf9fa6fc80b0f4d505013182d4ca2b06bef9e4444,Atlаs Ѕcоut,Аtlаs Ѕcоut,2026-03-25 04:18:42,100k-200k,127912.3492390979,,2.0,0.3669601679011705,-1.6331382305388296,-0.8165691152694148,7d+,1h-6h,312.98333333333335,20344.5,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0xcc7abc4a67837d1c392f9c4f75cd21a3e74d4444,MPW,Most Powerful Women,2026-05-27 10:02:39,50k-100k,65251.26549212571,,2.8899999999999997,0.9593529968659772,-1.9325486408940225,-0.6687019518664439,1h-6h,5-30m,12.333333333333334,134.13333333333333,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x55d398326f99059ff775485246999027b3197955,USDT,Tether USD,2026-02-09 15:37:15,5m+,9421521961.28443,,2.0,0.0,-2.00001871916,-1.00000935958,0-5m,no-sell,,0.0,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x9c17ba5f1c4a08692bdfa10fab258d9fa1df4444,罗永浩,时隔七年罗永浩回归推特,2026-05-15 12:39:15,200k-1m,974393.5568893816,,9.0,4.918964945425865,-4.08229296962395,-0.4535881077359944,5-30m,5-30m,17.966666666666665,19.833333333333332,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
40,0xd98abf5385231aa53aac9fd62ba2e8b660334444,Freedom of Money,Freedom of Money,2026-04-03 03:48:52,100k-200k,138863.06521112137,,5.4,1.311825006827529,-4.088250965172471,-0.7570835120689761,1h-6h,0-5m,1.25,70.56666666666666,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,USD Coin,2026-02-11 09:49:28,5m+,1320876384.3489077,,6.747,0.0,-6.7470932268,-1.0000138175188973,1d-3d,no-sell,,1827.6666666666667,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
40,0x5b73a93b4e5e4f1fd27d8b3f8c97d69908b5e284,FORM,FORM Token,2026-04-14 07:04:19,5m+,81245248.56255533,,10.0,0.0323598779525655,-9.967738484367434,-0.9967738484367434,7d+,7d+,27880.666666666668,27880.666666666668,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
20,0x712fb754e1c331ad8972009d7a1f1c2de0d94444,Kimiclaw,微博龙虾,2026-03-10 10:18:31,50k-100k,78604.40067899594,,1.0,0.2309752488046409,-0.769083092675359,-0.769083092675359,7d+,7d+,31568.9,31568.9,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
20,0xf850da43028ac894cb26b131500d98c40b8c4444,MEME SZN,MEME SZN,2026-05-05 08:34:35,100k-200k,103888.91132975293,,0.77,0.0,-0.77002108388,-1.0000273816623375,0-5m,no-sell,,0.0,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
20,0xf339968b81663d6a7558562fce81f0fca3cb4444,帕鲁,帕鲁,2026-04-18 04:40:33,100k-200k,194035.5383946869,,4.4,3.6289681933625704,-0.77115307911743,-0.1752620634357795,6h-24h,30m-1h,34.05,1380.45,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
20,0x03a0a8700fa3809c6c2d637babd841296da57777,FOMA,Freedom of Money Art,2026-05-19 16:41:07,50k-100k,53826.97744775905,,0.8,0.0,-0.8000602256,-1.0000752819999998,3d-7d,no-sell,,5127.8,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
20,0x42071b6e783bd49239c0a65229113da3c6b64444,告密者,告密者,2026-04-08 05:52:04,100k-200k,124785.70933284378,,1.2,0.3404361732444606,-0.8596437448355393,-0.7163697873629494,1d-3d,30m-1h,46.31666666666667,2156.8333333333335,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
20,0x434adc0fbec0e7eff3b656d6399ba7a0c4564444,Hacker,capital killer,2026-01-26 12:33:12,50k-100k,70758.33751709892,,1.0,0.1339992844226651,-0.8660412089773349,-0.8660412089773349,7d+,7d+,47006.666666666664,47006.666666666664,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
20,0x574c192ed489562a4461366d145f9a853aa54444,大黄,我是大黄啊,2026-05-04 09:59:02,50k-100k,61221.74803240669,,0.87,0.0,-0.8700388644,-1.000044671724138,3d-7d,no-sell,,5757.233333333334,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
20,0x19c777239f3175066a8293008e5e164d0fd24444,fdog,fdog,2026-04-14 07:05:33,100k-200k,186292.02529126516,,2.6,1.680412624164676,-0.920079353515324,-0.3538766744289708,6h-24h,0-5m,0.45,362.85,unknown,unknown,待追踪,,,,待补证据,待判断,low,需要用 token 名称、部署时间、早期传播账号继续检索
20,0x638de589e66b7b7c59983937a903b1d086254444,中文时代,中文时代,2026-04-21 05:38:55,50k-100k,53286.18316998054,,2.7,1.7248850361824206,-0.9756042648975796,-0.3613349129250294,7d+,1h-6h,359.8833333333333,58105.433333333334,unmapped_chinese_meme,meme/community,待追踪,,,,待补证据,待判断,low,需要追踪中文社媒、群聊、Four.meme 创建描述
