token,symbol_or_addr,name,first_buy_time_utc,first_buy_bnb,first_buy_usd,first_buy_fdv_usd,first_buy_pool_bnb_after,first_buy_approx_liquidity_usd_after,first_buy_trade_volume_usd,first_buy_bucket,buy_count,sell_count,buy_bnb,sell_bnb,fee_bnb,realized_pnl_bnb,realized_pnl_usd_at_trade_prices,realized_roi,token_in_amount,token_out_amount,net_token_amount,open_position_flag,last_trade_time_utc
0x79ae24cb495f5dbd84bf5c636fa957ebf0354444,0x79ae24...354444,,2026-02-22 04:58:10,0.5,307.33,6225.512029712878,2.1915221660268265,2694.0820291400983,307.33,0-50k,1,3,0.5,0.6357017009386561,0.00011228628000000001,0.13558941465865607,83.34138961408952,0.27117882931731213,49366220.56678832,49366220.56678832,0.0,False,2026-02-22 04:59:38
0x79c4a8de57679f373c3244070fa8f3532d444444,0x79c4a8...444444,,2026-03-24 01:46:40,0.4,255.22,6666.014184005228,2.267861217876462,2894.017700132153,255.22,0-50k,1,1,0.4,0.3229835768557507,6.0038159999999994e-05,-0.07707646130424933,-49.17863613517628,-0.19269115326062333,38286747.215808176,38286747.215808176,0.0,False,2026-03-24 01:49:29
0x79d33d89074e0f716d4d307cf965c6eee6d94444,0x79d33d...d94444,,2026-05-24 11:50:07,0.4,262.38800000000003,7819.110883290113,2.828824257883851,3711.2476968881397,262.38800000000003,0-50k,2,6,0.7,1.1119165942847307,0.02194314936,0.3899734449247307,259.82279346579816,0.5571049213210438,79280463.60578063,79280463.60578063,0.0,False,2026-05-29 14:44:41
0x79fa6e532e578c36fffa9b7cc2b761e5fd744444,0x79fa6e...744444,,2026-06-01 02:15:57,1.2,0.0,0.0,8.962040409207127,0.0,0.0,0-50k,1,1,1.2,1.1877892918320585,6.275124e-05,-0.012273459407941454,0.0,-0.010227882839951212,36902997.6238897,36902997.6238897,0.0,False,2026-06-01 02:16:55
0x79fabeb9572d5724897570fb541a8e3b99cb4444,0x79fabe...cb4444,,2026-03-21 05:14:50,0.4,252.168,8656.98866706568,3.4735778955287904,4379.62595379852,252.168,0-50k,1,2,0.4,0.4303996167943388,8.598504e-05,0.03031363175433878,18.234573163431378,0.07578407938584694,29128835.637655206,29128835.637655206,0.0,False,2026-03-22 10:27:17
0x7a2c3ded0396225d9486fe3ce30bdaf408164444,0x7a2c3d...164444,,2026-01-29 04:04:42,0.2,173.452,7774.05166877425,1.56115448621587,2707.853679431151,173.452,0-50k,1,1,0.2,0.156570571464333,6.107112000000001e-05,-0.043490499655667,-37.717570731373755,-0.217452498278335,22311660.301499967,22311660.301499967,0.0,False,2026-01-29 04:07:57
0x7a3790b0d27c01c2ceab6538e25477e36a424444,0x7a3790...424444,,2026-03-15 13:20:20,0.4,269.62800000000004,8684.547270203999,3.1774039101225857,4283.585307392663,269.62800000000004,0-50k,1,4,0.4,0.6613341699462351,0.0001378788,0.26119629114623505,176.06458397294267,0.6529907278655875,31046868.836222764,31046868.836222764,0.0,False,2026-03-15 13:21:39
0x7a40c80ed70e2d801b9423ac5bb599e63a044444,0x7a40c8...044444,,2026-02-09 08:48:36,0.5,318.05,128818.2614107444,,,318.05,100k-200k,1,7,0.5,1.9529772998108408,0.00015186348,1.4528254363308408,923.1044627300948,2.9056508726616816,2468982.2430212703,2468982.2430212703,0.0,False,2026-02-14 06:35:34
0x7a6233b57d64e23f6be675eba6e7ba9910984444,0x7a6233...984444,,2026-05-30 04:24:28,0.47,337.3284,29927.11300834152,10.517095556113839,15096.65964506805,337.3284,0-50k,1,1,0.47,0.4954150860440803,0.02239743744,0.003017648604080325,2.1658267561205626,0.006420528944851756,11271665.259057136,11271665.259057136,0.0,False,2026-05-30 04:30:31
0x7a924d93ff5b42f83f64ae6b6e2c9f34511f4444,0x7a924d...1f4444,,2026-04-11 09:32:23,0.4,242.848,5032.131637416009,1.3682108397652464,1661.3363300765527,242.848,0-50k,1,1,0.4,0.29498856558385417,5.939244e-05,-0.10507082685614585,-63.79060040090328,-0.2626770671403646,48259468.84901088,48259468.84901088,0.0,False,2026-04-11 09:43:09
0x7acd40ca84fbb31a87ad86a1a7bc08dc36ed4444,0x7acd40...ed4444,,2026-02-09 09:02:24,0.3,190.83,6407.779841467987,2.069158039770085,2632.382858195502,190.83,0-50k,1,4,0.3,0.45013366356953133,0.00013819344,0.14999547012953135,95.41211854939488,0.4999849004317712,29780985.726919405,29780985.72691941,-3.725290298461914e-09,False,2026-02-09 09:07:25
0x7ad8e763e5db879914d1a5eed3ffb02900054444,0x7ad8e7...054444,,2026-04-06 08:28:09,0.4,239.98000000000002,4339.332622837798,0.8854336762900126,1062.4318681803861,239.98000000000002,0-50k,1,1,0.4,0.32797041960493717,5.8696920000000005e-05,-0.07208827731506286,-43.24936197517196,-0.18022069328765714,55303435.08054472,55303435.08054472,0.0,False,2026-04-06 08:29:11
0x7ae8c2ca89791f7d258f440c2cae5c18f7cc4444,0x7ae8c2...cc4444,,2026-05-27 16:05:40,0.4,259.228,6080.6763771861215,1.8371491200606795,2381.2024604754492,259.228,0-50k,1,5,0.4,0.8711156283533857,0.11186027243999999,0.35925535591338575,232.82261850678793,0.8981383897834644,42631441.62261102,42631441.62261103,-7.450580596923828e-09,False,2026-05-27 16:08:52
0x7af9420375baba25e82473e6fabf476009c94444,0x7af942...c94444,,2026-03-18 02:57:38,0.77,502.26329999999996,5390.350027616154,1051.8724506145857,1372251.761622776,502.26329999999996,0-50k,1,1,0.77,0.574205966217639,0.01301339952,-0.20880743330236104,-136.20300066879707,-0.27117848480826107,93178234.70215765,93178234.70215765,0.0,False,2026-03-18 02:58:11
0x7b0e2e31a280054ba591b950e9f72048a1d14444,0x7b0e2e...d14444,,2026-05-22 05:02:46,0.77,500.4076,7256.001442855656,2.733330838062405,3552.6740900799914,500.4076,0-50k,3,4,1.27,1.6889461896450095,0.00021450096000000002,0.41873168868500954,272.12534984261384,0.3297099910905587,95373022.02823801,95373022.02823801,0.0,False,2026-05-22 05:38:16
0x7b1203a54ea769e98dd84441fdc2d0cb297c4444,0x7b1203...7c4444,,2026-03-25 04:38:11,0.77,498.4903,9539.630854871893,2533.627446066859,3280490.144618448,498.4903,0-50k,1,2,0.77,0.7607321187855143,0.00014292408,-0.00941080529448574,-6.092461239597126,-0.012221825057773689,52254673.95789438,52254673.95789437,7.450580596923828e-09,False,2026-03-25 04:40:02
0x7b2142fcc3032dc2cf18d367ec3bf74ac0754444,0x7b2142...754444,,2026-02-28 12:32:14,0.3,185.1,9875.049334667397,2395.7092219872716,2956305.179932293,185.1,0-50k,1,1,0.3,0.3575152393846596,0.00011349732,0.05740174206465963,35.41687485389498,0.1913391402155321,18744210.15297483,18744210.15297483,0.0,False,2026-02-28 12:33:01
0x7b22dc95ae44c028a2c65559b614620431e64444,0x7b22dc...e64444,,2026-03-30 03:24:02,0.77,468.8376,6858.097050164823,2.7706910996330922,3374.036793489194,468.8376,0-50k,1,1,0.77,0.525316812952551,6.0038159999999994e-05,-0.24474322520744907,-149.0192549643116,-0.3178483444252585,68362637.12376778,68362637.12376778,0.0,False,2026-03-30 03:24:29
0x7b9949b2059c161f0d532d4973d917fca10f4444,0x7b9949...0f4444,,2026-03-23 06:35:04,0.4,255.524,4446.412997302517,0.7552591013158685,964.9341330231798,255.524,0-50k,1,1,0.4,0.34606320873148,6.0038159999999994e-05,-0.05399682942852002,-34.49371460723289,-0.13499207357130005,57467446.26624144,57467446.26624144,0.0,False,2026-03-23 06:35:57
0x7bc3bafb95021fa8c97caf024202c8a7e1684444,0x7bc3ba...684444,,2026-03-01 07:50:07,0.3,185.40599999999998,4410.204625285611,0.7892079207920792,975.4925584158416,185.40599999999998,0-50k,1,1,0.3,0.2629493570221633,6.02922e-05,-0.03711093517783667,-22.93530015860662,-0.12370311725945556,42040226.19199734,42040226.19199734,0.0,False,2026-03-01 07:50:25
0x7bca82d3bf6af0e98e2609b13333c24a84874444,0x7bca82...874444,,2026-05-19 11:45:32,0.77,492.33799999999997,4396.224322288254,0.9032673267326733,1155.0982574257425,492.33799999999997,0-50k,1,2,0.77,1.0521244255096405,9.043152e-05,0.28203399398964046,180.33253575697609,0.3662779142722603,111991100.52321805,111991100.52321804,1.4901161193847656e-08,False,2026-05-19 11:46:38
0x7bd5c31dfe4926c98de1aca06bea4a586b1f4444,0x7bd5c3...1f4444,,2026-03-16 02:16:57,0.77,522.907,5636.508530836851,1.5616831683168317,2121.078079207921,522.907,0-50k,2,2,1.17,1.0219532587012279,0.00875222904,-0.15679897033877205,-106.4821807570602,-0.13401621396476243,147301226.68619773,147301226.68619773,0.0,False,2026-03-16 02:17:32
0x7bd895867b96e9c7b29e1fa416370fb94d534444,0x7bd895...534444,,2026-01-28 06:04:30,0.3,270.49199999999996,14623.025618141974,,,270.49199999999996,0-50k,2,2,0.7,0.4372907699622379,8.071536e-05,-0.262789945397762,-264.0093408786759,-0.37541420771108863,64582430.65204393,18497676.682205603,46084753.96983833,True,2026-05-05 12:42:35
0x7c678e30da7440ee629ef7499570b09368fe4444,0x7c678e...fe4444,,2026-05-02 14:30:38,0.4,247.252,7056.415854739385,2.6408627309168358,3264.7929597232473,247.252,0-50k,1,1,0.4,0.39357840457182647,6.351072e-05,-0.006485106148173554,-4.008638663370513,-0.016212765370433885,35039318.1311636,35039318.1311636,0.0,False,2026-05-02 14:31:00
0x7c6f550ffaa57a2405c1470f67205e12a3094444,0x7c6f55...094444,,2026-03-23 08:39:56,0.77,491.8837,36209.26198531166,13.39554445856943,17114.415511157473,491.8837,0-50k,1,1,0.77,0.14661816191118332,7.242324e-05,-0.6234542613288168,-398.2688166794614,-0.8096808588685932,13584471.84589217,13584471.84589217,0.0,False,2026-03-23 08:40:35
0x7c844c64d01d08eddf16751253ea32c9bc8d4444,0x7c844c...8d4444,,2026-02-10 05:19:02,0.3,185.862,4512.206994802586,0.8589881640247049,1064.3550542797313,185.862,0-50k,1,4,0.3,0.44972013747682604,0.00013819056,0.14958194691682605,92.67199939285042,0.4986064897227535,41190929.452945374,41190929.45294538,-7.450580596923828e-09,False,2026-02-10 05:44:18
0x7c9603539c12f0b28625c59cbd0fa7b19eb14444,0x7c9603...b14444,,2026-05-01 08:59:14,0.4,246.16,16626.88015006082,7.274234933047075,8953.12835559434,246.16,0-50k,1,2,0.4,0.4405198889886173,9.418224e-05,0.040425706748617306,25.47920387573019,0.10106426687154325,14804942.224780489,14804942.224780489,0.0,False,2026-05-02 15:05:16
0x7cad217ebf5a4242f13d78a0d8954d79f7984444,0x7cad21...984444,,2026-04-24 11:34:27,0.4,254.56,5332.40284306069,1.4081188109009901,1792.25362251478,254.56,0-50k,1,1,0.4,0.34890115463656096,6.276563999999999e-05,-0.05116161100343906,-32.55924924258862,-0.12790402750859764,47738328.7594768,47738328.7594768,0.0,False,2026-04-24 11:35:09
0x7cc49cbbc91fb6df616cdf730c4bf9420ad84444,0x7cc49c...d84444,,2026-02-28 04:22:46,0.5,308.5,14219.11985639934,6.312153806681522,7789.197797444998,308.5,0-50k,1,1,0.5,0.4802970297029703,0.00293003248,-0.02263300277702972,-13.964562713427357,-0.04526600555405944,21696138.93937036,21696138.93937036,0.0,False,2026-02-28 04:22:48
0x7ccf1e108cac63364ba2b3fb4f426616aada4444,0x7ccf1e...da4444,,2026-05-30 04:02:22,0.77,552.6444,5232.1034398720485,1.1012871287128714,1580.8315960396042,552.6444,0-50k,1,1,0.77,0.6749334507341304,0.025394901,-0.12046145026586966,-86.45759208481994,-0.15644344190372683,105625664.00895065,105625664.00895065,0.0,False,2026-05-30 04:03:03
0x7cd3f79e9fa4fd8cdcc7b5b4ad3c4b673d774444,0x7cd3f7...774444,,2026-05-31 03:50:36,0.4,283.808,18613.62918404414,7.0807561098222145,10047.876150082115,283.808,0-50k,2,4,0.8,0.7808361696632977,0.00017934408000000002,-0.019343174416702327,-13.724369112138575,-0.024178968020877906,27698862.135682747,27698862.135682743,3.725290298461914e-09,False,2026-05-31 04:24:18
0x7cdb1c7f8d1d2089ef0dbb74a510ed4e35c04444,0x7cdb1c...c04444,,2026-03-31 14:25:44,0.4,246.84400000000002,4903.346850841194,1.2149749035433024,1499.5463254512147,246.84400000000002,0-50k,1,1,0.4,0.40709737116367256,6.0038159999999994e-05,0.007037333003672539,4.3428085698963494,0.017593332509181346,50341941.43489007,50341941.43489007,0.0,False,2026-03-31 14:32:43
0x7ce55d6604f37057b0af7c2460325f522b5f4444,0x7ce55d...5f4444,,2026-05-04 07:33:19,0.4,249.06,54596.97664877359,,,249.06,50k-100k,2,2,0.8,0.3493025420387678,7.767504000000001e-05,-0.45077513300123223,-274.8878369793413,-0.5634689162515403,14814913.650333622,14814913.650333622,0.0,False,2026-05-26 11:23:13
0x7ce771830f086bc88bfe422991e87d7a45904444,0x7ce771...904444,,2026-02-06 09:08:49,0.3,197.091,18981.31033131698,7.676121985535466,10085.96372167447,197.091,0-50k,3,3,0.8999999999999999,0.6276230867214779,0.00018284916,-0.272559762438522,-183.42911572553334,-0.30284418048724665,68414457.22402897,68414457.22402897,0.0,False,2026-02-09 10:45:16
0x7cffa8c49b0419652a858734a5518e9b2cea4444,0x7cffa8...ea4444,,2026-03-14 11:50:38,0.3,197.325,8196.782025682382,1923.563123638574,2530447.2891465444,197.325,0-50k,1,1,0.3,0.3451562273906688,9.416928e-05,0.04506205811066882,29.639568722292424,0.15020686036889608,24073471.684587426,24073471.684587426,0.0,False,2026-03-14 11:50:51
0x7d08701b7c9904abca27abac4c0ab12bc6804444,0x7d0870...804444,,2026-02-12 13:44:31,0.3,184.14,3940.8543838494193,0.43908035341042784,539.0150418466412,184.14,0-50k,1,1,0.3,0.2830235109061933,6.02922e-05,-0.017036781293806667,-10.457176358138547,-0.05678927097935556,46725908.15703583,46725908.15703583,0.0,False,2026-02-12 13:45:28
0x7d16b6c0faaee71aa5aa1acb3b8a089a2b4c4444,0x7d16b6...4c4444,,2026-03-30 06:05:01,0.4,243.55200000000002,6532.097855115155,2.3776615285338587,2895.421102987392,243.55200000000002,0-50k,2,3,0.42000000000000004,0.6944857637568812,0.00014454576,0.27434121799688116,167.040880813941,0.6531933761830503,37587833.302244365,37587833.302244365,0.0,False,2026-03-30 13:06:33
0x7d2614a87e283f600232366b9fd55a85d7734444,0x7d2614...734444,,2026-03-12 10:30:14,0.6,391.05,4812.957238577828,1.0584323012061325,1379.6665046221938,391.05,0-50k,1,1,0.6,0.5111719629454002,0.00580589088,-0.09463392793459974,-61.67766253137542,-0.15772321322433291,81249423.29958257,81249423.29958257,0.0,False,2026-03-12 10:30:50
0x7d2e93d7e15feded3d874060e125618bd1d64444,0x7d2e93...d64444,,2026-02-11 05:57:54,0.5,303.89,4926.527351122182,1.3374356435643564,1625.733270891089,303.89,0-50k,1,1,0.5,0.36820218749742806,0.01454360616,-0.14634141866257194,-88.94338743473796,-0.2926828373251439,61684423.599267915,61684423.599267915,0.0,False,2026-02-11 07:33:06
0x7d336a0465c75974c85b494463156364f0c14444,0x7d336a...c14444,,2026-04-10 11:57:08,0.6,363.61199999999997,6562.691225253929,2.5177619326370295,3051.628172833385,363.61199999999997,0-50k,1,7,0.6,1.2471230268004503,0.0006278361810652,0.6464951906193851,392.37668586365515,1.0774919843656419,55405928.37901357,55405928.37901357,0.0,False,2026-04-11 12:42:05
0x7d5520d78950568650087ce62992a374db744444,0x7d5520...744444,,2026-05-14 14:58:22,0.4,271.324,4236.546260164933,0.40101917950527943,544.0306393004521,271.324,0-50k,1,1,0.4,0.3861935627358411,0.000330143295,-0.014136580559158922,-9.588983959083082,-0.0353414513978973,64043676.93353999,64043676.93353999,0.0,False,2026-05-14 16:38:54
0x7d70fee2db9d72ea379c5b8c2324302ad1564444,0x7d70fe...564444,,2026-05-30 06:00:50,0.77,552.6444,6741.27015911119,2.0292428791170196,2912.8563983997346,552.6444,0-50k,1,2,0.77,0.7950377581889049,0.048231131999999996,-0.02319337381109514,-16.646348251699166,-0.030121264689733945,81979269.03330989,81979269.03330989,0.0,False,2026-05-30 06:01:17
0x7d71bf1af8b6706898336c497e920ab28f4d4444,0x7d71bf...4d4444,,2026-03-29 08:28:47,0.4,242.26,6306.077181292944,2.253904483325985,2730.1545006527654,242.26,0-50k,1,1,0.4,0.38143549535087296,6.0038159999999994e-05,-0.01862454280912707,-11.279954352347794,-0.04656135702281767,38416910.075041145,38416910.075041145,0.0,False,2026-03-29 08:29:51
0x7da00f26fc6199fc2dabc32b12cfa44a80c14444,0x7da00f...c14444,,2026-03-10 03:23:49,0.6,385.26,5848.129657568105,1.823158251311683,2341.2998263344634,385.26,0-50k,1,4,0.6,1.2834761796279122,0.00588190976,0.6775942698679122,435.0832806821865,1.129323783113187,65877472.38152156,65877472.38152155,7.450580596923828e-09,False,2026-03-10 03:26:06
0x7dab3e9ba215c7c678d3c6d4987464f260c34444,0x7dab3e...c34444,,2026-05-22 14:27:40,0.4,259.952,7416.800092275493,2.6396646784541398,3430.9305624675526,259.952,0-50k,1,2,0.4,0.45157072489354044,9.1191e-05,0.05147953389354042,33.45551948673408,0.12869883473385105,35049077.33332827,35049077.33332827,0.0,False,2026-05-22 14:33:30
0x7dbd042836debc9d84cfb6f30fbf374b9ae34444,0x7dbd04...e34444,,2026-03-26 02:24:59,0.4,251.37199999999999,7650.2181192426615,2.9218739706793375,3672.386518788032,251.37199999999999,0-50k,1,1,0.4,0.46155825672028666,6.0038159999999994e-05,0.061498218560286644,38.647325489840945,0.1537455464007166,32858148.1053098,32858148.1053098,0.0,False,2026-03-26 02:25:15
0x7dbe717bb40857da551f7b45b0eb54c26a5c4444,0x7dbe71...5c4444,,2026-04-18 15:11:46,0.4,252.06799999999998,5418.607052859904,1.5041025343657395,1895.680588162516,252.06799999999998,0-50k,1,1,0.4,0.3041683387493909,6.351072e-05,-0.09589517197060911,-60.43026052071871,-0.23973792992652276,46518966.50578496,46518966.50578496,0.0,False,2026-04-18 15:27:42
0x7dc1a074e41f0a31cfa7d902c8feb067c9e74444,0x7dc1a0...e74444,,2026-03-30 11:25:21,0.4,243.55200000000002,4217.110522942993,0.7386138613861386,899.4544158415841,243.55200000000002,0-50k,1,1,0.4,0.38304473229283165,6.0038159999999994e-05,-0.017015305867168377,-10.36027943640149,-0.04253826466792094,57753288.34161845,57753288.34161845,0.0,False,2026-03-30 11:26:24
0x7dcf424375c85ccef80e14430a5df3fe23594444,0x7dcf42...594444,,2026-02-11 07:02:09,0.1,60.778,336868.9124292513,,,60.778,200k-1m,1,1,0.1,0.07689469348321584,3.924684e-05,-0.023144553356784163,-14.066796639186277,-0.23144553356784162,180420.328969253,180420.328969253,0.0,False,2026-02-11 08:15:35
0x7de89db9ae4141151d9b8f865d35e367616e4444,0x7de89d...6e4444,,2026-05-31 03:06:04,0.77,546.3304,7290.972930908938,2.387696336633663,3388.2366095366333,546.3304,0-50k,1,2,0.77,0.6222694513510875,0.0030886545600000005,-0.15081920320891254,-107.0092410607877,-0.1958690950765098,74932441.1401828,74932441.1401828,0.0,False,2026-05-31 03:06:42
0x7df0016010f86bf0ecdf1be36ab80c1c4ecf4444,0x7df001...cf4444,,2026-03-02 02:58:09,0.5,318.9,7984.599301128546,3.097271950027993,3950.8800994557073,318.9,0-50k,1,1,0.5,0.37272370203925537,0.00293003248,-0.13020633044074464,-83.04559755510692,-0.2604126608814893,39939386.80866885,39939386.80866885,0.0,False,2026-03-02 02:58:47
0x7e4c5e2f76f74e95ff20959ee71433c3e6ec4444,0x7e4c5e...ec4444,,2026-03-30 10:33:45,0.4,243.55200000000002,9000.002429092498,3.8274757423083003,4660.946859953356,243.55200000000002,0-50k,1,9,0.4,1.4516894766537152,0.00021953676,1.0514699398937153,640.2190170024852,2.628674849734288,27061326.029503997,27061326.02950399,7.450580596923828e-09,False,2026-03-30 13:06:42
0x7e52f880e5e2a6b6138ea534406fef619d3b4444,0x7e52f8...3b4444,,2026-04-15 07:21:06,0.4,249.08800000000002,5889.455771521272,1.8682157591985582,2326.7506351362526,249.08800000000002,0-50k,1,2,0.4,0.47634975731932205,8.615412e-05,0.07626360319932203,47.490870984281806,0.19065900799830507,42293890.9235852,42293890.923585206,-7.450580596923828e-09,False,2026-04-15 14:15:16
0x7e63a2165176e21168f968e5cfaa2abe6e174444,0x7e63a2...174444,,2026-04-14 04:22:49,0.4,245.64000000000001,9801.580122980035,4.210709492601921,5171.593398813679,245.64000000000001,0-50k,1,2,0.4,0.4590486558633434,8.539464000000001e-05,0.0589632612233434,36.20933871725518,0.1474081530583585,25061265.318241015,25061265.318241015,0.0,False,2026-04-14 04:23:47
0x7e7e592c9718d4ed9cf469797c4ff5b076934444,0x7e7e59...934444,,2026-03-29 03:34:10,0.4,242.26,4528.053130506293,0.9997689221054845,1211.0200953463734,242.26,0-50k,1,5,0.4,0.8430989750463617,0.00016382568,0.44293514936636164,268.2636732137369,1.107337873415904,53502022.39630352,53502022.39630352,0.0,False,2026-03-29 12:49:58
0x7e81f4543336af7ec8d96f7a09701d4851264444,0x7e81f4...264444,,2026-05-20 04:33:43,0.6,389.352,5137.898151274207,1.3036639403628696,1691.9472083605465,389.352,0-50k,2,1,1.0,0.5591219214581837,0.021830808360000002,-0.4627088869018163,-300.558765457104,-0.4627088869018163,132194699.49259192,75780404.46431194,56414295.028279975,True,2026-05-29 10:23:39
0x7e868a9a90f33e5f8e60b228bb05acf1fd5d4444,0x7e868a...5d4444,,2026-02-22 07:50:28,0.3,184.398,6091.264976040743,2.003259696214767,2462.647209750737,184.398,0-50k,1,1,0.3,0.29197317795427447,6.02922e-05,-0.008087114245725523,-4.970825642277668,-0.026957047485751742,30272529.716784168,30272529.716784168,0.0,False,2026-02-22 07:54:21
0x7e8930f867287d340f4918b57c1ad6aab8d74444,0x7e8930...d74444,,2026-05-04 09:57:16,0.77,479.4405,7780.618807692925,,,479.4405,0-50k,1,1,0.77,0.19775988024173188,4.130064e-05,-0.5722814203982681,-356.3310264109817,-0.7432226238938547,61619841.79535479,15404960.448838698,46214881.346516095,True,2026-05-04 09:57:52
0x7e930045ec5924c028336186e5e0df1a50ea4444,0x7e9300...ea4444,,2026-03-01 12:34:02,0.3,185.40599999999998,10328.957872537341,4.397869909230122,5435.9431226048,185.40599999999998,0-50k,1,1,0.3,0.3023072996819904,6.028644e-05,0.0022470132419903934,1.3886991238149151,0.007490044139967979,17950116.7773138,17950116.7773138,0.0,False,2026-03-01 12:34:05
0x7eacf05e14245c066a07c23cab68e1671efb4444,0x7eacf0...fb4444,,2026-06-01 02:17:29,0.6,0.0,0.0,4.4580832162722555,0.0,0.0,0-50k,1,2,0.6,0.4116910968663763,9.1191e-05,-0.18840009413362369,0.0,-0.31400015688937283,36528630.36650268,36528630.36650269,-7.450580596923828e-09,False,2026-06-01 04:09:30
0x7ed7c524b4aa11d22b8ce6f578af74166bb94444,0x7ed7c5...b94444,,2026-04-13 13:20:40,0.4,245.93200000000002,3257.564471886728,,,245.93200000000002,0-50k,1,1,0.4,0.3666376776495321,4.072464e-05,-0.033403046990467936,-20.537195381149377,-0.08350761747616983,75495666.2016762,75495666.2016762,0.0,False,2026-04-13 13:21:31
0x7edc00740cbc8a389a4683d448cd2dea8ed24444,0x7edc00...d24444,,2026-05-06 07:37:31,0.8,518.096,35576.495694681784,,,518.096,0-50k,1,0,0.8,0.0,2.10858e-05,-0.8000210858000001,,-1.00002635725,14562873.32081019,0.0,14562873.32081019,True,2026-05-06 07:37:31
0x7efc22231f6212fcd41c9b7bdf8dd332d63a4444,0x7efc22...3a4444,,2026-03-11 03:38:08,0.6,390.85799999999995,10279.355355026853,4.2531760049900456,5541.29288986133,390.85799999999995,0-50k,3,10,1.2,2.1310380644694873,0.00610347792,0.9249345865494873,602.5301377159328,0.7707788221245728,88899027.10310557,88899027.10310557,0.0,False,2026-03-11 09:13:57
0x7efca2815dd4127096e1643269c5a8734c064444,0x7efca2...064444,,2026-05-05 12:16:56,0.77,485.51579999999996,5303.042617230218,1.6102454786515201,2030.648368217859,485.51579999999996,0-50k,1,1,0.77,0.6184275276494205,0.0030609742800000003,-0.15463344663057946,-97.50257343844557,-0.2008226579617915,91554195.40142885,91554195.40142885,0.0,False,2026-05-05 12:17:10
0x7f18036dc971ab0071e794ac2ad41c3e9cf04444,0x7f1803...f04444,,2026-03-05 07:24:19,0.6,388.67999999999995,6740.4826773918685,2.3521264330729053,3047.4150066892557,388.67999999999995,0-50k,1,1,0.6,0.4265456441971284,0.00580403408,-0.17925838988287154,-116.12358496612418,-0.29876398313811925,57663526.27886198,57663526.27886198,0.0,False,2026-03-05 07:26:05
0x7f4703315b05c7e7b927faeeae6d66eaf4914444,0x7f4703...914444,,2026-05-19 10:57:43,0.77,492.33799999999997,4594.200801400499,1.0517821782178218,1345.0190495049505,492.33799999999997,0-50k,1,1,0.77,0.7551521754522599,6.351072e-05,-0.01491133526774014,-9.53430777019303,-0.019365370477584597,107165102.54621768,107165102.54621768,0.0,False,2026-05-19 10:57:51
0x7f7051431da21fa014813a8147d2207ddd7b4444,0x7f7051...7b4444,,2026-01-31 03:25:43,0.3,234.19799999999998,5045.960334812974,0.46079877912934997,719.4543498302367,234.19799999999998,0-50k,1,1,0.3,0.27288525060821445,6.107112000000001e-05,-0.02717582051178554,-21.2150760407305,-0.09058606837261847,46412968.88210288,46412968.88210288,0.0,False,2026-01-31 03:26:15
0x7f729ccf68c7166ad9b53bee402e9481dae24444,0x7f729c...e24444,,2026-03-19 05:44:57,0.77,492.2225,4683.769984507687,1.1187319845484751,1430.2988422452254,492.2225,0-50k,1,1,0.77,0.6638392277519183,0.00869219088,-0.11485296312808174,-73.41975667962625,-0.14915969237413212,105091091.49853733,105091091.49853733,0.0,False,2026-03-19 05:45:25
0x7f8ae32055651e23d9eaf2b2adb6183c12bc4444,0x7f8ae3...bc4444,,2026-03-13 13:35:23,0.1,65.586,12702.745296509835,,,65.586,0-50k,1,1,0.1,0.08881648553679221,0.0001584198,-0.011341934263207797,-7.438721005867458,-0.11341934263207797,5163135.878826146,5163135.878826146,0.0,False,2026-03-13 13:35:28
0x7f93e4a2b7105343ae2434d3790ee147106c4444,0x7f93e4...6c4444,,2026-03-31 06:13:13,0.4,246.84400000000002,8473.204663336084,3.4730155695540947,4286.465276255055,246.84400000000002,0-50k,1,1,0.4,0.18685688503989115,6.0038159999999994e-05,-0.21320315312010887,-131.5697978219504,-0.5330078828002721,29132307.055924714,29132307.055924714,0.0,False,2026-03-31 06:13:33
0x7f9f308ec7591d0f3cf1863dcbd840f0b4424444,0x7f9f30...424444,,2026-04-12 07:26:07,0.6,355.332,12063.276399807457,5.630565796638021,6669.067352169938,355.332,0-50k,1,1,0.6,0.19332491057050522,6.183e-05,-0.40673691942949475,-231.01781171048393,-0.6778948657158246,29455679.22207863,29455679.22207863,0.0,False,2026-04-17 11:51:50
0x7fa62b4facfac33e925634174821b3056ca74444,0x7fa62b...a74444,,2026-02-09 08:58:59,0.3,190.83,14480.016555519607,6.137561681070095,7808.2059706573755,190.83,0-50k,1,1,0.3,0.2672429060649077,6.024984e-05,-0.032817343775092295,-20.87511237533622,-0.10939114591697432,13178852.335445564,13178852.335445564,0.0,False,2026-02-09 08:59:03
0x7fbc3a4f5ce20099a087fec0626ec038d8b64444,0x7fbc3a...b64444,,2026-03-07 05:58:30,0.1,62.028999999999996,5997.581152775536,1.805942140636294,2240.4157008305738,62.028999999999996,0-50k,1,1,0.1,0.08721016891241874,0.00580403264,-0.01859386372758126,-11.533587731581378,-0.1859386372758126,10342336.088490352,10342336.088490352,0.0,False,2026-03-07 06:00:37
